153.2523956715595	-76.69500149646774
153.86137394118123	-76.71459378115833
154.26890568004455	-76.72820462007076
155.07838443934452	-76.75457943789661
156.32014469307614	-76.80007351702079
157.14463810162852	-76.82994259893894
158.5080719391117	-76.8793658153154
159.52648929762654	-76.91655148565769
160.54048160708044	-76.95334805408493
161.54788212111453	-76.99008358828723
162.89700321567943	-77.03993405168876
163.90257267194102	-77.0664538256824
164.81642154918518	-77.01450528018177
165.72384647547733	-76.94023312395439
166.7903900545789	-76.85225094668567
167.86515812191647	-76.76400174153969
168.66891483520158	-76.71226681675762
169.4105987966177	-76.71000851690769
170.4483032626449	-76.69833554094657
171.04789737879764	-76.69092739885673
172.16464237531181	-76.67838467704132
173.5512543123914	-76.67470730468631
174.41639713651966	-76.67391384905204
175.26474003045587	-76.6964434501715
176.23303226724965	-76.72257412504405
177.09370426519308	-76.74805630696937
177.83535770641174	-76.7659167163074
178.51376346766483	-76.74917782843113
179.26814273989294	-76.73428525216877
179.8268280426273	-76.72421444673091
180.34361271152738	-76.714273347985
180.81800846307306	-76.71879757940769
181.20091251516715	-76.72080410970375
181.6934509690036	-76.72144497698173
182.65539554820862	-76.72486294666305
183.8518524573883	-76.73167599691078
184.67854313045973	-76.73755826149136
185.9181366377743	-76.74622524902225
187.05754093331052	-76.75285519659519
188.17877201386727	-76.75988186663017
189.19320682820398	-76.7661761152558
190.43835453223437	-76.77392758382484
191.66960148169892	-76.78160275099799
192.69541935203597	-76.78753079473972
193.70172123261727	-76.79312313720584
194.8410034587141	-76.80043210182339
196.07327274692943	-76.8091753856279
197.21260074857855	-76.81763638369739
198.33222965581808	-76.82607449498028
199.47026066033868	-76.83477963227779
200.49572757899296	-76.84267605794594
201.63522343005752	-76.85139645356685
203.00242618774064	-76.86194790480658
203.91395572922193	-76.86892117466778
205.16705326281954	-76.87863339018077
206.1924438884016	-76.88653744570911
207.44587711658096	-76.89616574347019
208.58493046090007	-76.90497769322246
209.72483829816338	-76.91381253348663
210.6361542151426	-76.92099941940978
212.00276188045973	-76.93180264486
213.1420135917142	-76.94084347365424
214.2814484052942	-76.94976223539561
215.53497318469454	-76.9595202319324
216.54762272152584	-76.96767605515197
217.41967777605169	-76.97451199358329
218.22232059849193	-76.98124112188816
218.87797550542746	-76.98689450044185
219.45477299042977	-76.99174679908901
220.24345401936444	-76.99875821080059
221.30824283789843	-77.00734890671447
222.2492218420375	-76.94437588751316
222.91934208071325	-76.76440609851852
223.3842926424113	-76.52859677141532
223.76567081618123	-76.31138028064743
224.16915897687431	-76.10408962611109
224.52778629621025	-75.92723263334483
225.01216129469685	-75.68744076834992
225.47575382504147	-75.43488491792232
225.7492828781833	-75.2373904120177
225.9927063403884	-75.0160235306248
226.24302677391097	-74.79791439836845
226.74418644275283	-74.39608944905922
227.4050903719617	-73.87256802245975
227.4050903719617	-73.26895321952179
228.17111210071016	-73.26895321952179
229.01008610089775	-72.60860623046756
229.93205265305005	-71.72621334763244
230.43891910731327	-70.9527224409394
230.7274017740856	-70.33287991816178
230.93121342000086	-69.86696804780513
231.0788116871263	-69.4607027885504
231.23866275977343	-69.04031551908702
231.32765201863367	-68.70162380719557
231.36210636328906	-68.15239132801071
231.30157474754378	-67.70053280610591
231.29885868431302	-67.15562619222328
231.30187992448919	-66.81931485282257
231.31037906964775	-65.9788073413074
231.3171997483587	-64.9921740423888
231.3178558765212	-63.7111033317633
231.31976322532864	-62.58693875325844
231.31976322532864	-61.71707714674994
231.32304386491887	-60.92789257969707
231.32304386491887	-59.70608319155872
231.33213810203597	-58.581029785797
231.32550053007435	-57.68032635189593
231.2229614664684	-56.77770031616092
231.02384952805005	-56.194177521858364
230.650161783793	-55.6313723474741
230.30924991861684	-55.22297848621383
229.97213749203365	-54.81607617205009
229.97213749203365	-54.284799471031874
229.53645328746643	-54.284799471031874
228.70199589116964	-53.2683390523307
228.03073124133516	-52.4531535054557
227.3676758230431	-51.687147034332156
226.68469242262654	-51.08990277117118
226.08862308674725	-50.7923029800877
225.51463322038762	-50.630437745247036
225.1195373943774	-50.52388180419803
224.50418094918132	-50.35185040580109
224.50418094918132	-50.03628338500857
223.3739777029259	-50.03628338500857
222.3641052658204	-49.76073635881767
221.13407902035397	-49.503377807326615
220.01193241297733	-49.33292568894103
218.99325565597974	-49.240114104468375
217.62902836117428	-49.18453014967963
216.71942142827902	-49.14399136416614
215.46910099254455	-49.08824719209224
214.44610599731095	-49.04271878069267
213.42309574305546	-48.99727810965851
212.0594025061	-48.93669690005481
210.92314152105246	-48.8861063872464
209.78657535923412	-48.85112179396674
208.6516876622918	-48.90538205206394
207.40213016816415	-48.96809185668826
206.37962345406413	-49.01856793370098
205.3570709625492	-49.06902493163943
204.10733036266174	-49.13070477172732
202.8576660552062	-49.192396056838334
201.9485168873216	-49.228479279670864
200.81231693463633	-49.20697202114388
199.4474182530539	-49.18356503080577
198.4238586827414	-49.166433225385845
197.4000244550407	-49.14942349353805
196.14904789195862	-49.12868298590183
194.89775089442264	-49.107999694533646
193.98829655064037	-49.093126186169684
192.7368011874496	-49.07261456409469
191.71330265386496	-49.05595578067005
190.4626923004398	-49.035730252508074
189.43919376598205	-49.019250764511526
188.30238346382976	-49.00107373204082
187.16520694980863	-48.982919588219374
186.027740519261	-48.964807404670864
184.77630619204137	-48.944898498244584
183.52590946509736	-48.925172701478004
182.61592106043827	-48.91072262916714
181.36570743913762	-48.890714537817985
180.3424072675407	-48.87438382161781
179.09182743355632	-48.8540095211938
177.83981327334186	-48.834760560654104
176.81611637491733	-48.81833446864039
175.79272465076065	-48.802118194289505
174.54023746750318	-48.78217877121642
173.1760864656535	-48.7616137387231
172.26432804437354	-48.747697725426406
171.24159244738985	-48.73193157976493
170.1048279212555	-48.71413220325485
168.73995975684375	-48.69244946073741
167.71705631539226	-48.67610348574817
166.80725101707503	-48.661546600516886
165.32958988344762	-48.63785732910037
164.42001346917823	-48.623311888892204
163.28303531988058	-48.6052149659954
161.8043671066407	-48.58170117298141
161.0089874670375	-48.56900967564434
159.87161258980632	-48.55092800734565
158.62100223766174	-48.53095425385982
157.48434452316724	-48.512861146591604
156.46090702235233	-48.496511354111135
155.21023563563358	-48.47657193010673
